Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Sub-Category,Sales,Profit,Quantity,Discount,Payment Method
105988,2024-03-23,CUST9217,Customer 1823,North,Delhi,Electronics,Laptop,10648.92,1549.15,8,0.0,Net Banking
105989,2025-11-12,CUST1957,Customer 2353,North,Kerala,Office Supplies,Folder,35563.72,3368.87,4,0.2,Net Banking
105990,2025-07-21,CUST7793,Customer 766,East,Karnataka,Electronics,Monitor,15290.56,3725.52,1,0.0,Cash
105991,2025-11-13,CUST7820,Customer 2118,North,Maharashtra,Furniture,Desk,20044.06,6085.36,1,0.1,Cash
105992,2024-06-09,CUST8457,Customer 810,West,Gujarat,Office Supplies,Paper,43151.74,11109.14,10,0.2,Cash
105993,2025-11-05,CUST5394,Customer 495,West,Gujarat,Electronics,Printer,1047.24,248.2,3,0.0,UPI
105994,2024-05-19,CUST4753,Customer 132,North,Tamil Nadu,Furniture,Desk,9946.62,2102.94,8,0.15,Card
105995,2024-04-28,CUST8004,Customer 1156,West,Karnataka,Electronics,Laptop,33923.13,5479.33,9,0.05,Cash
105996,2024-11-21,CUST5812,Customer 2906,East,Kerala,Office Supplies,Paper,2765.2,261.98,8,0.05,UPI
105997,2025-01-01,CUST1174,Customer 1984,East,Delhi,Furniture,Desk,3062.99,258.07,1,0.15,Card
105998,2025-03-22,CUST3366,Customer 2939,North,Tamil Nadu,Office Supplies,Pen,27126.84,2769.88,1,0.0,Card
105999,2024-02-19,CUST6979,Customer 2918,West,Tamil Nadu,Furniture,Table,24446.32,5928.67,10,0.15,Net Banking
106000,2025-09-06,CUST1444,Customer 1787,West,Maharashtra,Electronics,Printer,39369.72,3759.24,1,0.15,Net Banking
106001,2025-10-20,CUST4449,Customer 490,East,Karnataka,Furniture,Desk,35549.03,7968.27,3,0.1,UPI
106002,2025-05-20,CUST8512,Customer 291,North,Delhi,Electronics,Laptop,25871.96,9026.95,6,0.0,Card
106003,2025-03-11,CUST9308,Customer 2078,North,Delhi,Office Supplies,Folder,36100.17,11675.65,6,0.15,Card
106004,2024-01-23,CUST6591,Customer 2822,North,Kerala,Furniture,Desk,21337.23,1672.63,6,0.15,Cash
106005,2025-08-10,CUST9775,Customer 654,West,Tamil Nadu,Office Supplies,Paper,10188.24,3023.38,8,0.0,UPI
106006,2024-10-03,CUST2006,Customer 750,East,Gujarat,Office Supplies,Pen,46589.47,6888.6,5,0.1,Cash
106007,2024-02-27,CUST8155,Customer 1548,South,Tamil Nadu,Office Supplies,Notebook,25805.45,2238.09,6,0.15,Net Banking
106008,2024-07-18,CUST9516,Customer 827,South,Karnataka,Office Supplies,Notebook,41492.92,2842.39,7,0.2,UPI
106009,2025-07-20,CUST4822,Customer 1823,North,Karnataka,Furniture,Table,36832.32,5389.04,5,0.15,UPI
106010,2025-09-01,CUST3185,Customer 1074,West,Kerala,Electronics,Printer,29463.08,6319.42,3,0.2,UPI
106011,2024-11-13,CUST1714,Customer 396,South,Karnataka,Office Supplies,Pen,40885.05,7586.19,7,0.15,UPI
106012,2024-05-14,CUST6145,Customer 2018,North,Delhi,Office Supplies,Folder,13422.91,1260.69,2,0.05,Card
106013,2024-05-17,CUST7593,Customer 2172,East,Kerala,Furniture,Sofa,9427.31,839.72,1,0.15,Net Banking
106014,2025-03-03,CUST2374,Customer 2641,North,Maharashtra,Furniture,Sofa,18625.7,1374.12,3,0.1,Net Banking
106015,2024-07-17,CUST3614,Customer 323,South,Tamil Nadu,Furniture,Desk,21503.15,3807.19,2,0.1,Net Banking
106016,2024-03-17,CUST2985,Customer 2779,South,Karnataka,Furniture,Sofa,16414.39,4618.26,3,0.15,UPI
106017,2025-06-22,CUST3765,Customer 2055,South,Delhi,Electronics,Printer,45917.59,13096.6,1,0.2,Net Banking
106018,2024-06-29,CUST2257,Customer 883,East,Karnataka,Furniture,Desk,9346.09,1997.63,2,0.0,Card
106019,2025-02-26,CUST5718,Customer 2478,South,Kerala,Electronics,Printer,26207.93,3343.9,10,0.2,Card
106020,2025-05-07,CUST6435,Customer 1850,North,Delhi,Furniture,Desk,14317.6,1548.21,5,0.15,Cash
106021,2025-08-02,CUST3577,Customer 1871,West,Karnataka,Furniture,Sofa,38134.36,7753.35,8,0.15,Cash
106022,2025-07-10,CUST7311,Customer 2400,East,Tamil Nadu,Electronics,Mobile,5092.12,444.54,2,0.15,Cash
106023,2025-08-19,CUST1181,Customer 1271,South,Delhi,Electronics,Mobile,19236.68,2807.86,1,0.05,Cash
106024,2025-04-25,CUST4800,Customer 362,West,Delhi,Furniture,Sofa,47522.55,4082.44,8,0.05,UPI
106025,2025-01-24,CUST8765,Customer 2616,West,Kerala,Office Supplies,Notebook,39697.24,5771.56,4,0.05,Net Banking
106026,2024-05-10,CUST2656,Customer 2257,West,Gujarat,Furniture,Table,47041.88,9547.55,4,0.2,Cash
106027,2025-01-06,CUST6076,Customer 2101,South,Tamil Nadu,Office Supplies,Notebook,25353.78,8092.21,10,0.1,Net Banking
106028,2024-03-09,CUST5417,Customer 1644,West,Karnataka,Furniture,Chair,43435.4,2218.87,4,0.2,UPI
106029,2025-03-08,CUST4908,Customer 2094,North,Karnataka,Furniture,Chair,30296.69,8005.75,8,0.2,Net Banking
106030,2024-01-05,CUST7096,Customer 150,South,Maharashtra,Electronics,Printer,46549.33,4788.86,9,0.15,Net Banking
106031,2024-09-11,CUST9312,Customer 1339,North,Karnataka,Electronics,Printer,15682.45,2213.05,5,0.1,Net Banking
106032,2024-11-12,CUST6933,Customer 101,East,Delhi,Furniture,Table,3530.85,351.27,6,0.0,Card
106033,2025-07-15,CUST8954,Customer 98,North,Gujarat,Furniture,Desk,6198.65,749.12,8,0.0,Cash
106034,2025-06-17,CUST3759,Customer 2434,North,Maharashtra,Electronics,Mobile,24997.32,6279.53,4,0.05,Card
106035,2024-03-23,CUST1906,Customer 2031,East,Maharashtra,Office Supplies,Notebook,32967.49,4369.94,1,0.15,Card
106036,2025-07-03,CUST8968,Customer 1575,North,Gujarat,Furniture,Table,45152.66,5519.11,4,0.1,Card
106037,2025-04-30,CUST5681,Customer 1972,South,Maharashtra,Furniture,Desk,48324.93,6059.71,3,0.2,Card
106038,2025-05-05,CUST5992,Customer 967,South,Gujarat,Furniture,Sofa,7887.15,1938.28,4,0.05,Net Banking
106039,2024-07-03,CUST9173,Customer 2665,East,Delhi,Electronics,Mobile,7238.88,1061.84,2,0.15,Card
106040,2025-11-18,CUST9310,Customer 2849,North,Gujarat,Furniture,Sofa,45401.48,5294.76,10,0.15,UPI
106041,2024-10-22,CUST8165,Customer 928,East,Delhi,Office Supplies,Pen,36712.63,5436.84,3,0.05,Net Banking
106042,2024-05-20,CUST4610,Customer 2412,West,Tamil Nadu,Furniture,Table,25881.21,2886.27,1,0.2,UPI
106043,2025-09-17,CUST2359,Customer 1129,East,Tamil Nadu,Electronics,Mobile,11910.04,2095.97,6,0.15,Cash
106044,2024-10-17,CUST8590,Customer 912,West,Maharashtra,Office Supplies,Paper,14031.74,1445.84,10,0.1,Net Banking
106045,2024-06-16,CUST9732,Customer 874,South,Kerala,Office Supplies,Pen,39710.67,13331.42,5,0.05,Cash
106046,2025-10-15,CUST2513,Customer 950,South,Karnataka,Furniture,Desk,31813.9,6537.67,6,0.05,UPI
106047,2024-08-08,CUST7196,Customer 1822,East,Kerala,Furniture,Sofa,6136.02,770.76,7,0.15,UPI
106048,2024-04-19,CUST2422,Customer 2672,South,Maharashtra,Furniture,Desk,41143.9,3405.64,10,0.15,Card
106049,2025-02-08,CUST4372,Customer 1374,East,Karnataka,Electronics,Monitor,8761.34,1366.13,2,0.1,UPI
106050,2024-09-23,CUST1387,Customer 2711,South,Maharashtra,Office Supplies,Pen,4616.63,884.55,3,0.05,UPI
106051,2024-08-21,CUST8046,Customer 162,West,Delhi,Electronics,Printer,48207.57,15405.45,3,0.2,Net Banking
106052,2025-03-07,CUST7769,Customer 1163,West,Maharashtra,Office Supplies,Folder,11902.97,737.43,10,0.15,Net Banking
106053,2025-07-28,CUST6439,Customer 2352,North,Karnataka,Furniture,Desk,47367.32,4530.43,10,0.2,UPI
106054,2025-08-18,CUST1232,Customer 2329,South,Maharashtra,Electronics,Monitor,32661.54,9220.35,6,0.2,Net Banking
106055,2024-05-11,CUST7493,Customer 783,South,Karnataka,Furniture,Table,31075.74,6876.54,9,0.15,UPI
106056,2025-02-09,CUST7422,Customer 2495,North,Karnataka,Electronics,Laptop,41926.02,5321.32,4,0.05,Net Banking
106057,2025-11-29,CUST5807,Customer 2875,East,Kerala,Furniture,Sofa,38342.78,6576.47,7,0.0,Cash
106058,2024-07-15,CUST8739,Customer 2300,South,Kerala,Office Supplies,Pen,31280.55,9863.42,10,0.1,UPI
106059,2024-01-04,CUST7819,Customer 165,North,Delhi,Electronics,Laptop,14449.68,1932.78,3,0.0,Cash
106060,2025-07-30,CUST2928,Customer 88,East,Maharashtra,Office Supplies,Pen,4502.95,1046.04,4,0.1,Card
106061,2025-09-30,CUST3642,Customer 2060,South,Maharashtra,Electronics,Mobile,35319.8,10624.71,5,0.1,Net Banking
106062,2024-02-04,CUST9061,Customer 608,South,Gujarat,Electronics,Printer,38321.38,9933.98,10,0.0,Card
106063,2025-10-17,CUST1093,Customer 1700,North,Gujarat,Electronics,Mobile,5177.92,1765.94,2,0.0,Net Banking
106064,2025-07-30,CUST1550,Customer 2383,West,Gujarat,Office Supplies,Paper,24366.56,3801.36,3,0.0,Net Banking
106065,2025-03-12,CUST1826,Customer 2472,East,Tamil Nadu,Office Supplies,Folder,33699.57,3376.38,1,0.05,Card
106066,2024-05-22,CUST3694,Customer 1937,North,Tamil Nadu,Electronics,Monitor,7155.93,1260.07,4,0.05,Net Banking
106067,2025-10-21,CUST3497,Customer 804,South,Maharashtra,Office Supplies,Pen,34083.45,7160.92,7,0.0,Net Banking
106068,2025-08-18,CUST9431,Customer 910,North,Kerala,Furniture,Chair,33275.22,9511.01,5,0.1,Cash
106069,2025-03-01,CUST9396,Customer 1944,West,Maharashtra,Office Supplies,Pen,949.64,178.08,7,0.0,UPI
106070,2025-04-21,CUST5281,Customer 2174,South,Kerala,Furniture,Table,8550.38,1666.33,9,0.1,Card
106071,2025-03-30,CUST9933,Customer 418,North,Maharashtra,Office Supplies,Notebook,41304.06,12475.52,9,0.0,Cash
106072,2024-06-26,CUST6516,Customer 2170,West,Maharashtra,Furniture,Table,49468.5,16039.46,4,0.05,Card
106073,2025-11-03,CUST3362,Customer 1712,East,Karnataka,Furniture,Table,6996.86,2171.23,3,0.1,UPI
106074,2025-10-13,CUST6951,Customer 1561,West,Tamil Nadu,Electronics,Monitor,14096.6,1753.92,1,0.05,Net Banking
106075,2024-01-13,CUST6851,Customer 509,West,Tamil Nadu,Furniture,Desk,36535.73,3166.49,3,0.15,Card
106076,2024-05-07,CUST9790,Customer 2097,South,Gujarat,Furniture,Table,1887.81,242.24,10,0.1,UPI
106077,2025-03-21,CUST1170,Customer 615,West,Gujarat,Electronics,Laptop,30431.38,5180.69,9,0.1,Net Banking
106078,2024-04-23,CUST7996,Customer 470,South,Tamil Nadu,Furniture,Sofa,31675.78,6343.38,7,0.0,Net Banking
106079,2025-10-19,CUST8473,Customer 1549,West,Tamil Nadu,Office Supplies,Folder,49256.96,13648.2,10,0.1,Net Banking
106080,2025-03-19,CUST8751,Customer 1864,East,Kerala,Office Supplies,Pen,18696.39,2419.41,3,0.0,Cash
106081,2024-12-06,CUST5824,Customer 1208,West,Gujarat,Office Supplies,Pen,35839.7,6856.47,4,0.1,Card
106082,2024-04-21,CUST3608,Customer 2989,North,Maharashtra,Electronics,Laptop,9982.81,1953.26,6,0.15,Net Banking
106083,2024-06-26,CUST7007,Customer 932,East,Maharashtra,Electronics,Monitor,43921.05,14761.74,7,0.0,UPI
106084,2025-10-13,CUST3203,Customer 1549,West,Kerala,Office Supplies,Folder,3558.23,1009.29,8,0.1,Card
106085,2024-05-28,CUST4127,Customer 823,North,Kerala,Electronics,Laptop,36212.39,4777.32,5,0.0,Net Banking
106086,2024-01-29,CUST4196,Customer 740,South,Delhi,Office Supplies,Notebook,32018.71,10198.18,6,0.05,Cash
106087,2025-01-14,CUST3011,Customer 2283,North,Karnataka,Electronics,Monitor,17257.04,4877.08,8,0.15,Net Banking
106088,2025-09-02,CUST1882,Customer 1770,West,Kerala,Electronics,Laptop,26957.42,3758.93,9,0.1,Net Banking
106089,2024-05-23,CUST6285,Customer 258,West,Tamil Nadu,Furniture,Desk,32000.68,8307.82,7,0.0,UPI
106090,2024-11-22,CUST8904,Customer 153,East,Maharashtra,Electronics,Printer,43568.9,13585.35,4,0.1,UPI
106091,2025-01-07,CUST9073,Customer 244,North,Karnataka,Furniture,Chair,7650.21,1311.7,9,0.2,Cash
106092,2024-02-27,CUST8779,Customer 1633,South,Gujarat,Furniture,Sofa,20638.71,2175.09,6,0.2,Card
106093,2024-07-09,CUST4508,Customer 1762,North,Kerala,Office Supplies,Notebook,10110.64,2926.65,4,0.1,Card
106094,2025-05-20,CUST9160,Customer 132,West,Maharashtra,Electronics,Mobile,48870.42,5617.66,1,0.0,Net Banking
106095,2025-03-05,CUST8245,Customer 1784,North,Kerala,Electronics,Printer,41451.22,6023.81,7,0.0,UPI
106096,2025-10-21,CUST4874,Customer 266,East,Delhi,Furniture,Desk,21862.47,3736.16,10,0.0,Card
106097,2025-09-19,CUST2399,Customer 1491,North,Maharashtra,Furniture,Sofa,35626.21,9131.35,7,0.0,Net Banking
106098,2025-03-02,CUST6458,Customer 1825,East,Karnataka,Office Supplies,Pen,32971.2,10797.78,6,0.05,Cash
106099,2025-10-10,CUST1625,Customer 1778,West,Karnataka,Office Supplies,Paper,47888.55,10571.98,10,0.0,Card
106100,2024-09-29,CUST2280,Customer 1705,South,Karnataka,Furniture,Table,1153.58,313.28,7,0.0,Card
106101,2025-01-21,CUST9750,Customer 128,East,Gujarat,Electronics,Mobile,10436.13,2915.18,3,0.1,Card
106102,2025-01-30,CUST2561,Customer 1660,East,Delhi,Electronics,Mobile,13258.75,3777.56,9,0.1,Cash
106103,2024-12-02,CUST6371,Customer 2508,North,Tamil Nadu,Furniture,Chair,43846.77,7047.45,2,0.2,Net Banking
106104,2025-10-29,CUST5133,Customer 2340,North,Kerala,Furniture,Sofa,37688.24,9198.75,10,0.15,UPI
106105,2025-11-16,CUST3280,Customer 1409,West,Karnataka,Furniture,Chair,36821.95,11558.29,2,0.2,Net Banking
106106,2025-12-13,CUST8174,Customer 275,East,Kerala,Electronics,Mobile,31025.3,10214.0,5,0.05,UPI
106107,2024-12-23,CUST1309,Customer 748,North,Gujarat,Furniture,Desk,30631.31,2263.3,1,0.1,Net Banking
106108,2025-12-11,CUST7711,Customer 2715,North,Karnataka,Office Supplies,Folder,21360.71,1268.62,5,0.15,Net Banking
106109,2024-03-12,CUST7753,Customer 2384,East,Karnataka,Furniture,Desk,7514.51,1267.44,6,0.15,Card
106110,2025-03-08,CUST3867,Customer 1565,North,Tamil Nadu,Furniture,Chair,39707.03,8259.59,1,0.05,Card
106111,2025-05-26,CUST3004,Customer 863,West,Delhi,Electronics,Monitor,14706.81,2667.88,6,0.2,UPI
106112,2025-07-06,CUST4800,Customer 1379,North,Karnataka,Office Supplies,Paper,1582.8,216.81,7,0.1,Card
106113,2025-09-17,CUST3194,Customer 448,South,Delhi,Furniture,Table,5131.56,779.93,2,0.0,UPI
106114,2024-03-10,CUST7145,Customer 2582,South,Karnataka,Furniture,Sofa,29382.59,9717.96,3,0.05,Card
106115,2025-08-22,CUST9369,Customer 656,East,Maharashtra,Office Supplies,Paper,13134.18,2703.78,2,0.0,UPI
106116,2025-07-11,CUST4575,Customer 499,North,Tamil Nadu,Office Supplies,Pen,47772.76,5191.04,10,0.05,Card
106117,2024-03-22,CUST8407,Customer 2581,North,Tamil Nadu,Electronics,Laptop,18442.98,3604.6,10,0.1,Card
106118,2024-01-18,CUST6604,Customer 1270,South,Gujarat,Electronics,Mobile,19248.69,3172.54,4,0.0,Card
106119,2024-12-21,CUST4424,Customer 2195,West,Gujarat,Office Supplies,Paper,42164.48,13952.69,10,0.0,Cash
106120,2024-01-04,CUST9642,Customer 1848,West,Tamil Nadu,Electronics,Laptop,22191.16,6489.9,5,0.2,Card
106121,2024-01-05,CUST9735,Customer 2300,West,Karnataka,Furniture,Table,43916.89,4174.42,2,0.2,Net Banking
106122,2024-05-31,CUST2304,Customer 472,West,Maharashtra,Office Supplies,Pen,37661.65,11005.4,1,0.05,UPI
106123,2025-07-07,CUST9496,Customer 429,West,Tamil Nadu,Electronics,Printer,39853.64,4894.61,3,0.15,UPI
106124,2024-06-02,CUST8059,Customer 1718,East,Gujarat,Furniture,Desk,4171.78,907.98,1,0.2,UPI
106125,2025-03-11,CUST1822,Customer 615,West,Gujarat,Office Supplies,Paper,18402.58,2355.56,1,0.1,Net Banking
106126,2024-03-11,CUST6423,Customer 1062,South,Gujarat,Electronics,Printer,23002.7,4086.35,4,0.15,UPI
106127,2024-04-06,CUST2817,Customer 1143,South,Gujarat,Office Supplies,Folder,41895.04,6700.41,9,0.2,UPI
106128,2025-08-13,CUST5834,Customer 2770,East,Delhi,Office Supplies,Paper,9422.71,814.29,1,0.05,Card
106129,2025-02-26,CUST2670,Customer 1670,West,Karnataka,Electronics,Monitor,39965.29,8741.72,7,0.2,UPI
106130,2025-04-19,CUST3570,Customer 246,West,Maharashtra,Office Supplies,Paper,2297.3,241.8,1,0.0,Net Banking
106131,2025-02-15,CUST6504,Customer 1358,West,Maharashtra,Office Supplies,Folder,16419.69,4895.5,10,0.15,UPI
106132,2024-03-11,CUST2176,Customer 1901,West,Kerala,Electronics,Monitor,32830.94,5349.01,6,0.2,Card
106133,2024-06-01,CUST1465,Customer 1632,South,Tamil Nadu,Office Supplies,Folder,39950.17,6612.72,10,0.05,Card
106134,2024-04-30,CUST1496,Customer 2482,North,Maharashtra,Electronics,Mobile,35043.43,9073.39,1,0.0,Card
106135,2025-06-19,CUST2588,Customer 1,South,Tamil Nadu,Office Supplies,Paper,46370.75,3842.79,2,0.15,UPI
106136,2025-12-05,CUST5157,Customer 2941,East,Gujarat,Furniture,Desk,4732.97,354.52,1,0.2,Card
106137,2025-09-14,CUST6279,Customer 1024,East,Gujarat,Office Supplies,Folder,18318.95,2170.04,5,0.15,Cash
106138,2025-09-26,CUST1148,Customer 781,West,Maharashtra,Furniture,Chair,21158.64,6259.34,1,0.05,Net Banking
106139,2025-11-29,CUST9489,Customer 286,East,Karnataka,Electronics,Printer,48682.81,9452.66,1,0.1,UPI
106140,2025-05-21,CUST9625,Customer 759,West,Karnataka,Office Supplies,Folder,43974.57,4886.18,7,0.2,Cash
106141,2025-02-10,CUST6743,Customer 910,North,Karnataka,Office Supplies,Paper,13581.3,4412.51,8,0.1,UPI
106142,2025-03-14,CUST3992,Customer 1944,East,Kerala,Electronics,Printer,47765.72,11478.1,5,0.2,UPI
106143,2024-06-29,CUST7642,Customer 1414,South,Delhi,Furniture,Chair,49964.14,5020.68,2,0.1,Net Banking
106144,2024-10-09,CUST7764,Customer 1709,East,Delhi,Office Supplies,Paper,22847.67,2233.17,6,0.0,Card
106145,2025-01-04,CUST3441,Customer 1124,North,Maharashtra,Furniture,Table,13177.95,4057.88,4,0.05,Card
106146,2024-05-19,CUST8209,Customer 431,East,Karnataka,Electronics,Laptop,8523.79,1075.37,10,0.2,UPI
106147,2025-11-18,CUST1919,Customer 253,East,Karnataka,Electronics,Mobile,12718.73,1225.56,3,0.1,UPI
106148,2024-09-23,CUST4319,Customer 576,East,Delhi,Furniture,Desk,31381.73,7317.29,9,0.0,Cash
106149,2024-01-07,CUST1505,Customer 2798,South,Tamil Nadu,Electronics,Laptop,29733.36,8826.6,8,0.15,UPI
106150,2025-08-14,CUST8421,Customer 1898,West,Maharashtra,Electronics,Printer,43212.03,12404.6,8,0.05,Net Banking
106151,2025-03-27,CUST3406,Customer 484,West,Delhi,Furniture,Desk,30536.45,8172.27,8,0.0,Card
106152,2025-05-10,CUST7625,Customer 2102,East,Kerala,Electronics,Mobile,30383.49,8289.1,1,0.0,Cash
106153,2024-09-10,CUST6984,Customer 2101,West,Maharashtra,Electronics,Printer,15401.53,4764.82,4,0.15,UPI
106154,2024-08-08,CUST7268,Customer 1925,East,Tamil Nadu,Electronics,Laptop,18607.43,1836.41,9,0.2,Net Banking
106155,2024-08-17,CUST7120,Customer 1582,North,Maharashtra,Furniture,Sofa,6433.75,2045.48,2,0.05,Net Banking
106156,2024-08-12,CUST5781,Customer 1764,North,Delhi,Office Supplies,Pen,43981.45,10583.35,1,0.05,Cash
106157,2024-10-31,CUST1751,Customer 2932,North,Delhi,Furniture,Desk,2160.49,324.51,9,0.05,Net Banking
106158,2024-04-14,CUST9859,Customer 1041,North,Tamil Nadu,Office Supplies,Folder,39173.76,12074.16,1,0.15,Card
106159,2025-12-14,CUST9083,Customer 1318,North,Kerala,Furniture,Desk,5745.18,1513.36,3,0.1,Card
106160,2024-09-01,CUST5094,Customer 667,South,Maharashtra,Furniture,Chair,9773.44,784.81,7,0.1,Net Banking
106161,2025-10-19,CUST2303,Customer 428,North,Maharashtra,Electronics,Laptop,42186.08,11296.23,8,0.2,UPI
106162,2025-03-06,CUST2796,Customer 2370,West,Delhi,Furniture,Table,19683.2,4726.19,8,0.2,Net Banking
106163,2025-06-20,CUST2549,Customer 1110,North,Kerala,Office Supplies,Folder,3828.4,692.24,8,0.05,Card
106164,2025-08-17,CUST2818,Customer 566,West,Karnataka,Furniture,Sofa,24902.8,4985.55,3,0.0,Card
106165,2024-05-06,CUST7604,Customer 630,West,Maharashtra,Electronics,Monitor,38762.11,11539.22,1,0.15,UPI
106166,2024-07-27,CUST5241,Customer 592,West,Kerala,Furniture,Desk,41661.97,9068.96,9,0.2,Net Banking
106167,2025-04-03,CUST9878,Customer 1428,North,Maharashtra,Office Supplies,Notebook,25260.76,1705.67,5,0.1,UPI
106168,2024-05-09,CUST8698,Customer 52,North,Tamil Nadu,Furniture,Chair,36950.66,9996.81,4,0.2,Cash
106169,2025-05-10,CUST3056,Customer 2018,North,Gujarat,Office Supplies,Folder,5511.37,1141.5,10,0.1,Card
106170,2025-09-02,CUST2256,Customer 2421,West,Gujarat,Office Supplies,Paper,25546.26,6805.06,10,0.05,Card
106171,2024-09-29,CUST7403,Customer 273,North,Delhi,Furniture,Desk,8359.33,696.11,3,0.1,UPI
106172,2025-06-24,CUST6757,Customer 783,South,Kerala,Office Supplies,Pen,35733.56,6754.91,7,0.15,Net Banking
106173,2024-08-21,CUST3653,Customer 1785,West,Kerala,Office Supplies,Folder,46922.19,8742.54,5,0.05,Net Banking
106174,2024-03-30,CUST3241,Customer 1990,East,Maharashtra,Electronics,Laptop,13474.62,3960.53,6,0.05,Cash
106175,2024-03-15,CUST7567,Customer 1786,East,Kerala,Electronics,Printer,35151.68,3367.01,8,0.15,Cash
106176,2024-01-29,CUST4759,Customer 327,North,Kerala,Office Supplies,Folder,32221.1,4035.81,2,0.15,Net Banking
106177,2024-06-06,CUST6464,Customer 482,South,Gujarat,Furniture,Chair,30839.6,2968.44,5,0.15,Cash
106178,2025-09-07,CUST1232,Customer 1648,North,Karnataka,Furniture,Chair,29805.86,7673.48,9,0.0,Net Banking
106179,2025-08-30,CUST7541,Customer 891,South,Kerala,Office Supplies,Paper,41726.88,10447.75,4,0.1,Card
106180,2024-11-26,CUST7870,Customer 42,South,Kerala,Electronics,Printer,1572.37,191.17,3,0.1,Cash
106181,2024-10-17,CUST4352,Customer 1852,East,Delhi,Furniture,Table,42943.7,12915.8,9,0.15,Cash
106182,2025-06-21,CUST1298,Customer 1930,North,Karnataka,Office Supplies,Paper,24424.37,7212.17,4,0.0,Cash
106183,2024-02-12,CUST2736,Customer 1527,West,Kerala,Furniture,Sofa,37179.6,6656.97,5,0.15,Cash
106184,2024-10-20,CUST2631,Customer 1295,East,Karnataka,Office Supplies,Pen,36409.76,6690.9,5,0.2,Net Banking
106185,2025-02-28,CUST3992,Customer 393,East,Delhi,Furniture,Desk,13305.76,2016.85,4,0.2,UPI
106186,2024-11-14,CUST5631,Customer 801,West,Tamil Nadu,Office Supplies,Folder,8725.9,2253.74,1,0.1,Cash
106187,2024-03-22,CUST1824,Customer 207,South,Gujarat,Office Supplies,Paper,29745.17,8100.59,7,0.0,Card
106188,2025-11-28,CUST9076,Customer 2443,South,Kerala,Electronics,Printer,48941.44,15191.91,7,0.1,Net Banking
106189,2024-08-22,CUST2065,Customer 1238,North,Delhi,Electronics,Monitor,42882.26,13735.29,9,0.0,Net Banking
106190,2024-04-15,CUST2260,Customer 2387,South,Gujarat,Furniture,Desk,15291.11,1392.22,2,0.2,Net Banking
106191,2025-01-06,CUST9327,Customer 1940,West,Kerala,Office Supplies,Folder,24205.94,3050.27,3,0.0,UPI
106192,2024-09-30,CUST7341,Customer 2314,East,Gujarat,Office Supplies,Paper,15761.3,4323.48,9,0.15,UPI
106193,2024-09-17,CUST3302,Customer 2921,South,Tamil Nadu,Electronics,Laptop,2319.23,503.33,7,0.0,Cash
106194,2024-04-13,CUST2373,Customer 2440,North,Gujarat,Office Supplies,Folder,14443.75,953.67,4,0.15,Card
106195,2024-06-03,CUST6489,Customer 879,South,Gujarat,Office Supplies,Notebook,17105.47,4622.67,4,0.2,Cash
106196,2025-03-10,CUST7975,Customer 2301,East,Kerala,Electronics,Mobile,21017.56,6948.81,1,0.05,Net Banking
106197,2025-12-26,CUST2124,Customer 287,North,Gujarat,Electronics,Laptop,8036.67,1120.56,5,0.2,UPI
106198,2024-01-30,CUST2473,Customer 1374,East,Tamil Nadu,Office Supplies,Pen,4948.4,602.57,7,0.0,Card
106199,2025-11-17,CUST6105,Customer 1466,South,Delhi,Furniture,Desk,44445.46,3664.4,1,0.1,Net Banking
106200,2025-03-18,CUST1414,Customer 2900,East,Delhi,Furniture,Sofa,25595.61,1427.61,10,0.2,Cash
106201,2024-01-29,CUST7045,Customer 1202,West,Tamil Nadu,Electronics,Printer,17103.48,5845.82,9,0.0,UPI
106202,2024-05-28,CUST3743,Customer 856,North,Tamil Nadu,Electronics,Printer,40845.73,3226.24,3,0.2,Cash
106203,2024-08-22,CUST6203,Customer 1506,East,Delhi,Office Supplies,Folder,21058.5,1241.47,10,0.2,Cash
106204,2024-12-03,CUST9012,Customer 156,North,Tamil Nadu,Office Supplies,Folder,41175.99,12508.35,6,0.05,Net Banking
106205,2024-10-17,CUST1532,Customer 2911,North,Gujarat,Electronics,Monitor,43176.56,13381.73,3,0.05,UPI
106206,2025-12-31,CUST6349,Customer 2982,West,Karnataka,Furniture,Chair,41806.52,4413.16,4,0.15,Card
106207,2024-11-28,CUST4335,Customer 2031,East,Gujarat,Furniture,Chair,39750.8,12868.45,1,0.0,Card
106208,2024-01-10,CUST1596,Customer 202,West,Kerala,Electronics,Mobile,31167.75,9344.89,7,0.2,Cash
106209,2025-01-05,CUST5652,Customer 2035,West,Tamil Nadu,Furniture,Chair,18424.5,3116.47,4,0.1,Net Banking
106210,2024-10-15,CUST1112,Customer 2374,East,Karnataka,Office Supplies,Notebook,41819.8,8165.81,6,0.15,UPI
106211,2025-09-02,CUST4525,Customer 525,West,Kerala,Office Supplies,Paper,31140.85,5503.56,1,0.0,Card
106212,2024-04-09,CUST1412,Customer 2086,West,Karnataka,Office Supplies,Paper,3209.92,572.45,4,0.0,Card
106213,2024-06-15,CUST7880,Customer 2268,West,Gujarat,Electronics,Laptop,14179.32,4355.87,7,0.15,UPI
106214,2024-04-01,CUST2087,Customer 32,West,Gujarat,Furniture,Sofa,3303.23,1141.48,10,0.0,Card
106215,2025-05-22,CUST6549,Customer 1439,North,Tamil Nadu,Office Supplies,Folder,8969.69,2447.57,9,0.1,Net Banking
